##4001062		
Section	section	nn1
evangelicalism	evangelicalism	nn1
--	--	x
which	which	ddq
is	be	vbz
what	what	ddq
advocates	advocate	nn2
of	of	io
tolerance	tolerance	nn1
desire	desire	nn1
--	--	x
what	what	ddq
exactly	exactly	rr
are	be	vbr
you	you	ppy
tolerating	tolerate	vvg
?	?	y
Not	not	xx
much	much	rr_da1
.	.	y
Instead	instead	rr
you	you	ppy
are	be	vbr
telling	tell	vvg_jj@
people	people	nn
they	they	pphs2
must	must	vm
act	act	vvi
in	in	ii31
accordance	accordance	ii32
with	with	ii33
your	your	appge
relativistic	relativistic	jj
outlook	outlook	nn1
.	.	y
<p>	<p>	y
A	a	at1_zz1
typical	typical	jj
expression	expression	nn1
of	of	io
this	this	dd1
view	view	nn1
occurred	occur	vvd
a	a	at1
couple	couple	nn1
years	year	nnt2
ago	ago	ra
in	in	ii
a	a	at1
Washington	washington	np1
Post	post	nn1_ii@
story	story	nn1
on	on	ii
the	the	at
decision	decision	nn1
of	of	io
the	the	at
Southern	southern	jj
Baptist	baptist	jj_nn1
Convention	convention	nn1
"	"	y
to	to	to
intensify	intensify	vvi
its	its	z'
efforts	effort	nn2
to	to	to
convert	convert	vvi
Jews	jew	nn2
to	to	ii
Christianity	christianity	nn1
.	.	y
"	"	y
Rabbi	rabbi	nnb
Eric	eric	np1
Yoffie	yoffie	np1
,	,	y
president	president	nn1
of	of	io
the	the	at
Union	union	nn1
of	of	io
American	american	jj
Hebrew	hebrew	jj_nn1
Congregations	congregation	npx
and	and	cc
frequently	frequently	rr
quoted	quote	vvn_vvd
in	in	ii
the	the	at
Post	post	nn1
,	,	y
decried	decry	vvd
this	this	dd1
"	"	y
direct	direct	jj
attack	attack	nn1
,	,	y
"	"	y
saying	say	vvg
,	,	y
"	"	y
We	we	ppis2
've	have	vh0
been	be	vbn
moving	move	vvg
toward	toward	ii
a	a	at1
position	position	nn1
where	where	rrq
all	all	db
major	major	jj
faiths	faith	nn2
recognize	recognize	vv0
the	the	at
fundamental	fundamental	jj
integrity	integrity	nn1
of	of	io
each	each	dd1
others	others	nn2
'	'	ge
beliefs	belief	nn2
.	.	y
"	"	y
Well	well	rr
,	,	y
as	as	csa
stated	state	vvn
in	in	ii
the	the	at
article	article	nn1
,	,	y
Southern	southern	jj
Baptists	baptist	nn2_np2
believe	believe	vv0
that	that	cst
"	"	y
all	all	db
people	people	nn
need	need	vv0
a	a	at1
personal	personal	jj
vital	vital	jj
relationship	relationship	nn1
with	with	iw
Jesus	jesus	np1
Christ	christ	np1
.	.	y
"	"	y
Where	where	rrq
is	be	vbz
Yoffie	yoffie	np1
's	's	ge
respect	respect	nn1
for	for	if
,	,	y
his	his	appge
tolerance	tolerance	nn1
of	of	io
,	,	y
the	the	at
belief	belief	nn1
of	of	io
those	those	dd2
fifteen	fifteen	mc
million	million	m
people	people	nn
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
not	not	xx
act	act	vvi
--	--	x
in	in	ii
essence	essence	nn1
saying	say	vvg
that	that	cst
he	he	pphs1
'll	will	vm
be	be	vbi
glad	glad	jj
to	to	to
tolerate	tolerate	vvi
evangelicals	evangelical	nn2
as	as	cs31
long	long	cs32
as	as	cs33
they	they	pphs2
do	do	vd0
n't	n't	xx
evangelize	evangelize	vvi
.	.	y
<p>	<p>	y
Conservative	conservative	jj_nn1
Christians	christian	nn2
have	have	vh0
often	often	rr
pointed	point	vvn
out	out	rp
this	this	dd1_rg%
double	double	jj
standard	standard	nn1_jj
,	,	y
arguing	argue	vvg
that	that	dd1_cst
fair-mindedness	fair-mindedness	nn1
should	should	vm
be	be	vbi
applied	apply	vvn
to	to	ii
their	their	appge
beliefs	belief	nn2
as	as	ii31
well	well	ii32
as	as	ii33
everyone	everyone	pn1
else	else	rr
's	's	ge
.	.	y
I	i	ppis1
believe	believe	vv0
they	they	pphs2
have	have	vh0
succeeded	succeed	vvn
.	.	y
The	the	at
media	media	nn
today	today	rt
seem	seem	vv0
much	much	da1_rr
more	more	dar_rgr
objective	objective	nn1_jj
toward	toward	ii
,	,	y
more	more	rgr
tolerant	tolerant	jj
of	of	io
,	,	y
evangelicals	evangelical	nn2
than	than	csn
ten	ten	m
years	year	nnt2
ago	ago	ra
.	.	y
In	in	ii
fact	fact	nn1
,	,	y
traditional	traditional	jj
Christians	christian	nn2
have	have	vh0
succeeded	succeed	vvn
so	so	rg_rr
well	well	rr_jj@
that	that	cst
they	they	pphs2
often	often	rr
condemn	condemn	vv0
even	even	rr
simple	simple	jj
criticism	criticism	nn1
as	as	ii_csa
an	a	at1
act	act	nn1
of	of	io
intolerance	intolerance	nn1
.	.	y
They	they	pphs2
have	have	vh0
been	be	vbn
effective	effective	jj
in	in	rr21
part	part	rr22
because	because	cs
they	they	pphs2
have	have	vh0
seized	seize	vvn
on	on	ii
tolerance	tolerance	nn1
's	's	ge
internal	internal	jj
contradiction	contradiction	nn1
of	of	io
telling	tell	vvg_jj@
people	people	nn
how	how	rrq
to	to	to
act	act	vvi
in	in	ii
the	the	at
name	name	nn1
of	of	io
being	be	vbg
hands-off	hands-off	jj
.	.	y
<p>	<p>	y
In	in	ii31
addition	addition	ii32
to	to	ii33
telling	tell	vvg_jj@
people	people	nn
how	how	rrq
to	to	to
act	act	vvi
,	,	y
the	the	at
ethos	ethos	nn1
of	of	io
tolerance	tolerance	nn1
also	also	rr
tells	tell	vvz
people	people	nn
what	what	ddq
they	they	pphs2
should	should	vm
and	and	cc
should	should	vm
n't	n't	xx
think	think	vvi
.	.	y
First	first	md
,	,	y
you	you	ppy
should	should	vm
think	think	vvi
your	your	appge
truth	truth	nn1
is	be	vbz
relevant	relevant	jj
to	to	ii
you	you	ppy
but	but	ccb
not	not	xx
necessarily	necessarily	rr
to	to	ii
someone	someone	pn1
else	else	rr
.	.	y
Second	second	md
,	,	y
you	you	ppy
should	should	vm
realize	realize	vvi
that	that	cst
no	no	at
single	single	jj
group	group	nn1
of	of	io
standards	standard	nn2
is	be	vbz
valid	valid	jj
for	for	if
everyone	everyone	pn1
.	.	y
Third	third	md
,	,	y
you	you	ppy
should	should	vm
believe	believe	vvi
it	it	pph1
is	be	vbz
inappropriate	inappropriate	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
do	do	vd0
.	.	y
<p>	<p>	y
Not	not	xx
only	only	rr
do	do	vd0
these	these	dd2
three	three	mc
ideas	idea	nn2
violate	violate	vv0
the	the	at
avowed	avowed	jj@
standards	standard	nn2
of	of	io
tolerance	tolerance	nn1
by	by	ii
telling	tell	vvg_jj@
people	people	nn
how	how	rrq
to	to	to
think	think	vvi
,	,	y
they	they	pphs2
are	be	vbr
also	also	rr
self-contradictory	self-contradictory	jj
.	.	y
Supposedly	supposedly	rr
principles	principle	nn2
of	of	io
relativism	relativism	nn1
,	,	y
they	they	pphs2
are	be	vbr
all	all	db_rr@
absolute	absolute	jj
,	,	y
all	all	db_rr@
pertinent	pertinent	jj
everywhere	everywhere	rl
at	at	ii
all	all	db
times	time	nnt2
.	.	y
In	in	ii
other	other	jj
words	word	nn2
,	,	y
they	they	pphs2
all	all	db_rr@
exemplify	exemplify	vv0
the	the	at
very	very	jj
thing	thing	nn1
they	they	pphs2
refute	refute	vv0
.	.	y
The	the	at
first	first	md
is	be	vbz
a	a	at1
truth	truth	nn1
applicable	applicable	jj
to	to	ii
everyone	everyone	pn1
;	;	y
the	the	at
second	second	nnt1_md
is	be	vbz
one	one	mc1
standard	standard	nn1_jj
that	that	cst_dd1
encompasses	encompass	vvz
all	all	db_rr@
other	other	jj
standards	standard	nn2
;	;	y
the	the	at
third	third	md
says	say	vvz
you	you	ppy
're	be	vbr
wrong	wrong	jj_rr@
to	to	to
tell	tell	vvi
me	me	ppio1
I	i	ppis1
'm	be	vbm
wrong	wrong	jj_rr@
.	.	y
<p>	<p>	y
However	however	rgqv_rrqv_rr
wonderful	wonderful	jj
it	it	pph1
sounds	sound	vvz
then	then	rt
,	,	y
in	in	ii
practice	practice	nn1
,	,	y
tolerance	tolerance	nn1
as	as	csa
it	it	pph1
is	be	vbz
espoused	espouse	vvn
most	most	rgt
commonly	commonly	rr
today	today	rt
seems	seem	vvz
to	to	ii
me	me	ppio1
a	a	at1
specific	specific	jj
,	,	y
absolute	absolute	jj
world	world	nn1
view	view	nn1_vv0@
--	--	x
one	one	pn1
that	that	cst
seeks	seek	vvz
to	to	to
impose	impose	vvi
its	its	z'
way	way	nn1
on	on	ii
everyone	everyone	pn1
.	.	y
In	in	ii
this	this	dd1
world	world	nn1
view	view	nn1
there	there	ex_rl
are	be	vbr
clear	clear	jj
ideas	idea	nn2
of	of	io
right	right	nn1_jj
and	and	cc
wrong	wrong	jj
;	;	y
but	but	ccb
calling	call	vvg
them	them	ppho2
right	right	jj_rr_nn1
and	and	cc
wrong	wrong	rr@_jj_nn1@
contradicts	contradict	vvz
the	the	at
relativistic	relativistic	jj
,	,	y
self-effacing	self-effacing	jj
,	,	y
impartial	impartial	jj
notions	notion	nn2
that	that	cst
supposedly	supposedly	rr
govern	govern	vv0
thought	thought	nn1
and	and	cc
action	action	nn1
.	.	y
As	as	ii
a	a	at1
result	result	nn1
,	,	y
the	the	at
issue	issue	nn1
is	be	vbz
side-stepped	sidestep	vvn
:	:	y
rather	rather	ii21
than	than	ii22
saying	say	vvg
I	i	ppis1
'm	be	vbm
right	right	jj
and	and	cc
you	you	ppy
're	be	vbr
wrong	wrong	jj_rr@
,	,	y
I	i	ppis1
have	have	vh0
to	to	to
say	say	vvi
I	i	ppis1
'm	be	vbm
tolerant	tolerant	jj
and	and	cc
you	you	ppy
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
appears	appear	vvz
in	in	ii
another	another	dd1
Washington	washington	np1
Post	post	nn1_ii@
article	article	nn1
by	by	ii
Donna	donna	np1
Britt	britt	np1
.	.	y
A	a	at1_zz1
regular	regular	jj
columnist	columnist	nn1
for	for	if
the	the	at
newspaper	newspaper	nn1
,	,	y
Britt	britt	np1
wrote	write	vvd
a	a	at1
thoughtful	thoughtful	jj
and	and	cc
sometimes	sometimes	rt
poignant	poignant	jj
article	article	nn1
about	about	ii
the	the	at
effects	effect	nn2
of	of	io
television	television	nn1
on	on	ii
young	young	jj
people	people	nn
.	.	y
In	in	ii
discussing	discuss	vvg
the	the	at
difference	difference	nn1
between	between	ii
Teletubbies	teletubbies	np1_nn2
and	and	cc
South	south	nd1
Park	park	np1_nn1
,	,	y
Britt	britt	np1
asks	ask	vvz
,	,	y
"	"	y
Why	why	rrq
do	do	vd0
we	we	ppis2
show	show	vvi
America	america	np1
's	's	ge
tiniest	tiny	jjt
children	child	nn2
worlds	world	nn2
glistening	glisten	vvg
with	with	iw
love	love	nn1
and	and	cc
tolerance	tolerance	nn1
,	,	y
and	and	cc
so	so	rg_rr
often	often	rr
older	old	jjr
kids	kid	nn2
the	the	at
opposite	opposite	jj_nn1@
?	?	y
"	"	y
<p>	<p>	y
The	the	at
rest	rest	nn1
of	of	io
the	the	at
article	article	nn1
is	be	vbz
largely	largely	rr
about	about	ii
why	why	rrq
we	we	ppis2
should	should	vm
n't	n't	xx
tolerate	tolerate	vvi
South	south	nd1
Park	park	nn1_np1
.	.	y
"	"	y
Some	some	dd
things	thing	nn2
,	,	y
"	"	y
Britt	britt	np1
argues	argue	vvz
,	,	y
"	"	y
should	should	vm
n't	n't	xx
be	be	vbi
said	say	vvn@
out	out	rp
loud	loud	rr
in	in	rr21
public	public	rr22
.	.	y
"	"	y
Is	be	vbz
n't	n't	xx
this	this	rg%_dd1
exactly	exactly	rr
what	what	ddq
Jerry	jerry	np1
Falwell	falwell	np1
says	say	vvz
about	about	ii
Teletubbies	teletubbies	np1_nn2
?	?	y
Falwell	falwell	nn1_vv0_np1@
does	do	vdz
n't	n't	xx
want	want	vvi
to	to	to
tolerate	tolerate	vvi
indications	indication	nn2
,	,	y
however	however	rgqv
subtle	subtle	jj
,	,	y
of	of	io
homosexuality	homosexuality	nn1
;	;	y
Britt	britt	np1
does	do	vdz
n't	n't	xx
want	want	vvi
to	to	to
tolerate	tolerate	vvi
publicly	publicly	rr
aired	air	vvn_vvd_jj@
adult	adult	nn1_jj@
jokes	joke	nn2
.	.	y
<p>	<p>	y
The	the	at
rejoinder	rejoinder	nn1
Falwell	falwell	np1_nn1@_vv0@
constantly	constantly	rr
hears	hear	vvz
--	--	x
if	if	cs_csw@
you	you	ppy
do	do	vd0
n't	n't	xx
like	like	vvi
it	it	pph1
,	,	y
change	change	vv0
the	the	at
channel	channel	nn1
--	--	x
is	be	vbz
conspicuously	conspicuously	rr
absent	absent	jj_vv0@
from	from	ii
Britt	britt	np1
's	's	ge
article	article	nn1
.	.	y
Many	many	da2
defenders	defender	nn2
of	of	io
tolerance	tolerance	nn1
,	,	y
I	i	ppis1
believe	believe	vv0
,	,	y
would	would	vm
say	say	vvi
this	this	dd1
is	be	vbz
because	because	cs
Falwell	falwell	np1
takes	take	vvz
exception	exception	nn1
to	to	ii
something	something	pn1
harmless	harmless	jj
(	(	y
even	even	rr
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
on	on	ii
the	the	at
other	other	jj
hand	hand	nn1
,	,	y
has	have	vhz
characters	character	nn2
who	who	pnqs
express	express	vv0
intolerance	intolerance	nn1
of	of	io
ethnic	ethnic	jj
and	and	cc
religious	religious	jj
differences	difference	nn2
.	.	y
But	but	ccb
this	this	dd1
is	be	vbz
exactly	exactly	rr
the	the	at
point	point	nn1
:	:	y
the	the	at
argument	argument	nn1
is	be	vbz
over	over	ii_rp
right	right	jj
and	and	cc
wrong	wrong	jj_rr@
,	,	y
over	over	ii
different	different	jj
definitions	definition	nn2
of	of	io
what	what	ddq
is	be	vbz
positive	positive	jj
and	and	cc
what	what	ddq
is	be	vbz
harmful	harmful	jj
.	.	y
<p>	<p>	y
The	the	at
fact	fact	nn1
remains	remain	vvz
that	that	cst
both	both	rr
Falwell	falwell	np1_vv0@
and	and	cc
Britt	britt	np1
are	be	vbr
objecting	object	vvg
to	to	ii
what	what	ddq
they	they	pphs2
find	find	vv0
offensive	offensive	jj_nn1@
.	.	y
Falwell	falwell	vv0
at	at	rr21
least	least	rr22
admits	admit	vvz
he	he	pphs1
's	be	vbz
arguing	argue	vvg
about	about	ii_rp@
right	right	nn1_jj
and	and	cc
wrong	wrong	jj_rr@
.	.	y
Too	too	rg
often	often	rr
,	,	y
supporters	supporter	nn2
of	of	io
tolerance	tolerance	nn1
dodge	dodge	vv0
this	this	dd1
fact	fact	nn1
.	.	y
In	in	ii
essence	essence	nn1
,	,	y
however	however	rr
,	,	y
they	they	pphs2
are	be	vbr
saying	say	vvg
that	that	cst
some	some	dd
things	thing	nn2
are	be	vbr
okay	okay	jj
and	and	cc
some	some	dd
are	be	vbr
n't	n't	xx
and	and	cc
they	they	pphs2
'll	will	vm
tell	tell	vvi
you	you	ppy
which	which	ddq
are	be	vbr
which	which	ddq
--	--	x
Teletubbies	teletubbies	nn2_np1
okay	okay	jj
;	;	y
South	south	nd1
Park	park	nn1_np1
not	not	xx
--	--	x
and	and	cc
if	if	cs_csw@
you	you	ppy
disagree	disagree	vv0
,	,	y
it	it	pph1
's	be	vbz
not	not	xx
that	that	cst
they	they	pphs2
're	be	vbr
right	right	jj
and	and	cc
you	you	ppy
're	be	vbr
wrong	wrong	jj_rr@
but	but	ccb
that	that	dd1_cst@
you	you	ppy
're	be	vbr
intolerant	intolerant	jj
.	.	y
<p>	<p>	y
Aggression	aggression	nn1
in	in	ii
the	the	at
guise	guise	nn1
of	of	io
tolerance	tolerance	nn1
has	have	vhz
been	be	vbn
a	a	at1
common	common	jj
feature	feature	nn1
in	in	ii
the	the	at
United	united	np1
States	state	np1
since	since	cs_ii@
its	its	z'
inception	inception	nn1
.	.	y
Maryland	maryland	np1
is	be	vbz
often	often	rr
lauded	laud	vvn
for	for	if
being	be	vbg
the	the	at
first	first	md
colony	colony	nn1
to	to	to
pass	pass	vvi
legislation	legislation	nn1
allowing	allow	vvg
freedom	freedom	nn1
of	of	io
religion	religion	nn1
.	.	y
But	but	ccb
the	the	at
1649	1649	mc
Act	act	nn1
of	of	io
Toleration	toleration	nn1
was	be	vbdz
an	a	at1
assertive	assertive	jj
measure	measure	nn1
,	,	y
a	a	at1
preemptive	pre-emptive	jj
strike	strike	nn1
enacted	enact	vvn
by	by	ii
a	a	at1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
.	.	y
This	this	dd1
minority	minority	nn1
was	be	vbdz
n't	n't	xx
saying	say	vvg
,	,	y
"	"	y
We	we	ppis2
will	will	vm
tolerate	tolerate	vvi
you	you	ppy
,	,	y
"	"	y
but	but	ccb
,	,	y
instead	instead	rr
,	,	y
"	"	y
You	you	ppy
have	have	vh0
to	to	to
tolerate	tolerate	vvi
US	us	ppio2@_np1
.	.	y
"	"	y
<p>	<p>	y
A	a	at1_zz1
similar	similar	jj
thing	thing	nn1
