##4000054		
Section	section	nn1
human	human	nn1_jj
runs	run	vvz_nn2
deep	deep	rr_jj
in	in	ii
our	our	appge
culture	culture	nn1
and	and	cc
our	our	appge
psyches	psyche	nn2
.	.	y
No	no	xx
surprise	surprise	nn1
,	,	y
then	then	rt
,	,	y
that	that	cst
the	the	at
origin	origin	nn1
of	of	io
the	the	at
domestic	domestic	jj
dog	dog	nn1
has	have	vhz
long	long	rr
been	be	vbn
a	a	at1
matter	matter	nn1
for	for	if
speculation	speculation	nn1
and	and	cc
inquiry	inquiry	nn1
.	.	y
But	but	ccb
now	now	rt
,	,	y
new	new	jj
techniques	technique	nn2
of	of	io
molecular	molecular	jj
biology	biology	nn1
are	be	vbr
allowing	allow	vvg
researchers	researcher	nn2
to	to	to
trace	trace	vvi
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
ways	way	nn2
previously	previously	rr
unavailable	unavailable	jj
to	to	ii
traditional	traditional	jj
wildlife	wildlife	nn1
biologists	biologist	nn2
,	,	y
taxonomists	taxonomist	nn2
,	,	y
and	and	cc
archeologists	archeologist	nn2
.	.	y
Investigators	investigator	nn2
are	be	vbr
making	make	vvg
great	great	jj
strides	stride	nn2
in	in	ii
understanding	understand	vvg
the	the	at
origin	origin	nn1
of	of	io
the	the	at
domestic	domestic	jj
dog	dog	nn1
,	,	y
even	even	cs21
though	though	cs22
results	result	nn2
are	be	vbr
often	often	rr
subject	subject	ii21
to	to	ii22
dispute	dispute	nn1
and	and	cc
controversy	controversy	nn1
,	,	y
as	as	csa
might	might	vm
be	be	vbi
expected	expect	vvn
of	of	io
research	research	nn1
on	on	ii
a	a	at1
creature	creature	nn1
that	that	cst_dd1
is	be	vbz
genetically	genetically	rr
complex	complex	jj
.	.	y
<p>	<p>	y
"	"	y
No	no	xx
other	other	jj
species	species	nn
is	be	vbz
so	so	rg_rr
diverse	diverse	jj
,	,	y
"	"	y
says	say	vvz
Robert	robert	np1
Wayne	wayne	np1
,	,	y
a	a	at1
University	university	nn1
of	of	io
California-Los	california-los	fw
Angeles	angeles	np1
evolutionary	evolutionary	jj
biologist	biologist	nn1
who	who	pnqs
has	have	vhz
just	just	rr
completed	complete	vvn
the	the	at
largest	large	jjt
study	study	nn1
ever	ever	rr
on	on	ii
dog	dog	nn1
genetics	genetics	nn1
and	and	cc
evolution	evolution	nn1
.	.	y
"	"	y
Dogs	dog	nn2
are	be	vbr
a	a	at1
model	model	nn1
for	for	if
how	how	rgq@_rrq
rapid	rapid	jj
morphological	morphological	jj
change	change	nn1
might	might	vm
take	take	vvi
place	place	nn1
in	in	ii
a	a	at1
natural	natural	jj
population	population	nn1
.	.	y
"	"	y
They	they	pphs2
also	also	rr
offer	offer	vv0
clues	clue	nn2
as	as	ii21
to	to	ii22
how	how	rgq@_rrq
genetic	genetic	jj
vigor	vigor	nn1
can	can	vm
be	be	vbi
maintained	maintain	vvn
in	in	ii
domestic	domestic	jj
species	species	nn
.	.	y
<p>	<p>	y
One	one	mc1
of	of	io
the	the	at
key	key	jj_nn1
questions	question	nn2
of	of	io
dog	dog	nn1
evolution	evolution	nn1
focuses	focus	vvz
on	on	ii
the	the	at
source	source	nn1
:	:	y
From	from	ii
what	what	ddq
wild	wild	jj
creature	creature	nn1
did	do	vdd
the	the	at
domestic	domestic	jj
dog	dog	nn1
arise	arise	vv0
?	?	y
Charles	charles	np1
Darwin	darwin	np1
suggested	suggest	vvd
that	that	cst
the	the	at
close	close	jj
relationship	relationship	nn1
between	between	ii
wolves	wolf	nn2
,	,	y
coyotes	coyote	nn2
,	,	y
and	and	cc
jackals-all	jackals-all	db
of	of	io
which	which	ddq
can	can	vm
interbreed-so	interbreed-so	rr
muddies	muddies	nn2
questions	question	nn2
of	of	io
which	which	ddq
species	species	nn
yielded	yield	vvd_vvn
the	the	at
dog	dog	nn1
that	that	cst
"	"	y
we	we	ppis2
shall	shall	vm
probably	probably	rr
never	never	rr
be	be	vbi
able	able	jk
to	to	to
ascertain	ascertain	vvi
the	the	at
dog	dog	nn1
's	's	ge
origins	origin	nn2
with	with	iw
certainty	certainty	nn1
.	.	y
"	"	y
Austrian	austrian	jj_nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
1950s	1950s	mc2
by	by	ii
suggesting	suggest	vvg
that	that	cst
some	some	dd
dog	dog	nn1
breeds	breed	nn2
may	may	vm
derive	derive	vvi
from	from	ii
jackals	jackal	nn2
,	,	y
others	others	nn2
from	from	ii
wolves	wolf	nn2
.	.	y
Other	other	jj
biologists	biologist	nn2
have	have	vh0
proposed	propose	vvn
that	that	cst
dogs	dog	nn2
sprang	spring	vvd
from	from	ii
coyotes	coyote	nn2
.	.	y
Archeological	archeological	jj
evidence	evidence	nn1
collected	collect	vvn_vvd
at	at	ii
ancient	ancient	jj
human	human	jj_nn1
homesites	homesite	nn2
does	do	vdz
not	not	xx
help	help	vvi
,	,	y
because	because	cs
the	the	at
bones	bone	nn2
of	of	io
animals	animal	nn2
in	in	ii
the	the	at
process	process	nn1
of	of	io
domestication	domestication	nn1
generally	generally	rr
do	do	vd0
not	not	xx
reveal	reveal	vvi
intermediate	intermediate	jj
steps	step	nn2
between	between	ii
wild	wild	jj
forebears	forebear	nn2
and	and	cc
modern	modern	jj
domestic	domestic	jj
animals	animal	nn2
.	.	y
<p>	<p>	y
New	new	jj
genetic	genetic	jj
evidence	evidence	nn1
marshaled	marshal	vvd_vvn@
by	by	ii
Wayne	wayne	np1
and	and	cc
his	his	appge
colleagues	colleague	nn2
lends	lend	vvz
strong	strong	jj
support	support	nn1
to	to	ii
the	the	at
wolf	wolf	nn1
advocates	advocate	nn2
.	.	y
As	as	csa_ii@
Wayne	wayne	np1
's	's	ge
team	team	nn1
reported	report	vvn_vvd
in	in	ii
the	the	at
13	13	mc
June	june	npm1
Science	science	nn1
,	,	y
they	they	pphs2
analyzed	analyze	vvd
mitochondrial	mitochondrial	jj
DNA	dna	nn1
from	from	ii
140	140	mc
domestic	domestic	jj
dogs	dog	nn2
representing	represent	vvg
67	67	mc
breeds	breed	nn2
and	and	cc
five	five	mc
crossbreeds	crossbreed	nn2_vvz
,	,	y
then	then	rt
compared	compare	vvd_vvn
the	the	at
dogs	dog	nn2
'	'	ge
sequences	sequence	nn2
with	with	iw
DNA	dna	nn1
from	from	ii
162	162	mc
wolves	wolf	nn2
collected	collect	vvn_vvd
at	at	ii
27	27	mc
localities	locality	nn2
worldwide	worldwide	rl
as	as	rg_ii31
well	well	rr_ii32
as	as	csa_ii33
with	with	iw
DNA	dna	nn1
from	from	ii
five	five	mc
coyotes	coyote	nn2
and	and	cc
eight	eight	mc
Simien	simien	np1_jj_nn1
,	,	y
two	two	mc
golden	golden	jj
,	,	y
and	and	cc
two	two	mc
black-backed	black-backed	jj
jackals	jackal	nn2
.	.	y
<p>	<p>	y
"	"	y
The	the	at
genetic	genetic	jj
data	data	nn
strongly	strongly	rr
suggest	suggest	vv0
that	that	cst
the	the	at
wolf	wolf	nn1
is	be	vbz
the	the	at
progenitor	progenitor	nn1
of	of	io
the	the	at
domestic	domestic	jj
dog	dog	nn1
,	,	y
"	"	y
Wayne	wayne	np1
says	say	vvz
.	.	y
Dog	dog	nn1
gene	gene	nn1
sequences	sequence	nn2
differ	differ	vv0
from	from	ii
those	those	dd2
of	of	io
wolves	wolf	nn2
by	by	ii
at	at	rr21
most	most	rr22
12	12	mc
nucleotide	nucleotide	nn1_vv0
substitutions	substitution	nn2
,	,	y
whereas	whereas	cs
dog	dog	nn1
sequences	sequence	nn2
differ	differ	vv0
from	from	ii
coyote	coyote	nn1
and	and	cc
jackal	jackal	nn1
sequences	sequence	nn2
by	by	ii
at	at	rr21
least	least	rr22
20	20	mc
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
"	"	y
very	very	rg
different	different	jj
genetically	genetically	rr
from	from	ii
wolves	wolf	nn2
and	and	cc
dogs	dog	nn2
,	,	y
"	"	y
Wayne	wayne	np1
says	say	vvz
.	.	y
<p>	<p>	y
Identifying	identify	vvg
these	these	dd2
genetic	genetic	jj
differences	difference	nn2
did	do	vdd
more	more	dar
than	than	csn
establish	establish	vv0
the	the	at
wolf	wolf	nn1
as	as	csa_ii@
ancestor	ancestor	nn1
to	to	ii
the	the	at
domestic	domestic	jj
dog	dog	nn1
.	.	y
It	it	pph1
also	also	rr
yielded	yield	vvd
further	far	rrr_jjr@
conclusions	conclusion	nn2
about	about	ii
dog	dog	nn1
evolution	evolution	nn1
that	that	cst
surprised	surprise	vvd@_jj
even	even	rr
Wayne	wayne	np1
himself	himself	ppx1
and	and	cc
engendered	engender	vvd_vvn
dispute	dispute	nn1
with	with	iw
other	other	jj
experts	expert	nn2
.	.	y
<p>	<p>	y
Based	base	vvn
on	on	ii
studies	study	nn2
of	of	io
canid	canid	nn1
bones	bone	nn2
found	find	vvn_vvd
at	at	ii
human	human	jj
archeological	archeological	jj
sites	site	nn2
,	,	y
researchers	researcher	nn2
have	have	vh0
traditionally	traditionally	rr
placed	place	vvn
the	the	at
domestic	domestic	jj
dog	dog	nn1
's	's	ge
origins	origin	nn2
at	at	ii
about	about	ii_rg%
10,000-14,000	10,000-14,000	mcmc
years	year	nnt2
ago	ago	ra
.	.	y
As	as	csa
discussed	discuss	vvn
in	in	ii
the	the	at
Science	science	nn1
article	article	nn1
,	,	y
Wayne	wayne	np1
and	and	cc
his	his	appge
colleagues	colleague	nn2
'	'	ge
molecular	molecular	jj
data	data	nn
indicate	indicate	vv0
that	that	cst
the	the	at
dog	dog	nn1
actually	actually	rr
is	be	vbz
much	much	rr_da1
older	old	jjr
.	.	y
Wayne	wayne	np1
's	's	ge
lab	lab	nn1
did	do	vdd
a	a	at1
smaller	small	jjr
study	study	nn1
of	of	io
wolf	wolf	nn1
and	and	cc
dog	dog	nn1_vv0%
nuclear	nuclear	jj
DNA	dna	nn1
which	which	ddq
showed	show	vvd
that	that	cst
the	the	at
two	two	mc
animals	animal	nn2
differ	differ	vv0
by	by	ii_rp%
only	only	jj_rr
1-2%	1-2%	fo
of	of	io
their	their	appge
gene	gene	nn1
sequences	sequence	nn2
.	.	y
Because	because	cs
fossil	fossil	nn1
data	data	nn
show	show	vv0
that	that	cst
wolves	wolf	nn2
and	and	cc
coyotes	coyote	nn2
,	,	y
which	which	ddq
differ	differ	vv0
genetically	genetically	rr
by	by	ii
7.5%	7.5%	fo
,	,	y
diverged	diverge	vvd
approximately	approximately	rr
1	1	mc1
million	million	m
years	year	nnt2
ago	ago	ra
,	,	y
Wayne	wayne	np1
calculates	calculate	vvz
that	that	cst
the	the	at
genetic	genetic	jj
difference	difference	nn1
between	between	ii
wolf	wolf	nn1
and	and	cc
dog	dog	nn1
suggests	suggest	vvz
that	that	cst
they	they	pphs2
separated	separate	vvd@_vvn
about	about	rg
135,000	135,000	mc
years	year	nnt2
ago	ago	ra
.	.	y
If	if	cs
his	his	appge
conclusion	conclusion	nn1
is	be	vbz
correct	correct	jj
,	,	y
then	then	rt
the	the	at
dog	dog	nn1
is	be	vbz
by	by	rr21
far	far	rr22
humanity	humanity	nn1
's	's	ge
oldest	old	jjt
domestic	domestic	jj
animal	animal	nn1
.	.	y
The	the	at
second	second	md
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
10,000	10,000	mc
years	year	nnt2
ago	ago	ra
.	.	y
<p>	<p>	y
Such	such	da
a	a	at1
surprising	surprising	jj
assertion	assertion	nn1
has	have	vhz
inevitably	inevitably	rr
spawned	spawn	vvn
controversy	controversy	nn1
.	.	y
If	if	cs
wolves	wolf	nn2
and	and	cc
dogs	dog	nn2
diverged	diverge	vvd_vvn@
when	when	rrq_cs
Wayne	wayne	np1
suggests	suggest	vvz
,	,	y
some	some	dd
experts	expert	nn2
ask	ask	vv0
,	,	y
then	then	rt
why	why	rrq
does	do	vdz
the	the	at
archeological	archeological	jj
record	record	nn1
fail	fail	vv0
to	to	to
show	show	vvi
morphological	morphological	jj
differences	difference	nn2
between	between	ii
wolf	wolf	nn1
and	and	cc
dog	dog	nn1
fossils	fossil	nn2
until	until	cs
about	about	rg
14,000	14,000	mc
years	year	nnt2
ago	ago	ra
?	?	y
Wayne	wayne	np1
guesses	guess	vvz
that	that	cst
a	a	at1
phenotypic	phenotypic	jj
divergence	divergence	nn1
between	between	ii
the	the	at
two	two	mc
animals	animal	nn2
began	begin	vvd
only	only	rr
after	after	ii_cs
humanity	humanity	nn1
converted	convert	vvn_vvd
from	from	ii
hunter-gatherer	hunter-gatherer	jj_nn1
cultures	culture	nn2
to	to	ii
more	more	rgr
agricultural	agricultural	jj
societies	society	nn2
about	about	ii
10,000-15,000	10,000-15,000	mcmc
years	year	nnt2
ago	ago	ra
,	,	y
imposing	impose	vvg_jj
new	new	jj
selective	selective	jj
regimes	regime	nn2
on	on	ii
dogs	dog	nn2
.	.	y
<p>	<p>	y
Darcy	darcy	np1@_nn1
Morey	morey	np1
,	,	y
an	a	at1
adjunct	adjunct	nn1
assistant	assistant	nn1_jj
professor	professor	nn1
at	at	ii
the	the	at
University	university	nn1
of	of	io
Tennessee-Knoxville	tennessee-knoxville	np1
whose	whose	ddqge
doctoral	doctoral	jj
dissertation	dissertation	nn1
focused	focus	vvn_vvd
on	on	ii
the	the	at
evolution	evolution	nn1
of	of	io
humankind	humankind	nn1
's	's	ge
relationship	relationship	nn1
with	with	iw
the	the	at
dog	dog	nn1
,	,	y
disagrees	disagree	vvz
with	with	iw
Wayne	wayne	np1
's	's	ge
interpretation	interpretation	nn1
of	of	io
the	the	at
evidence	evidence	nn1
.	.	y
"	"	y
How	how	rrq
could	could	vm
so	so	rr_rg
fundamental	fundamental	jj
an	a	at1
ecological	ecological	jj
change	change	nn1
occur	occur	vv0
between	between	ii
wild	wild	jj
and	and	cc
domestic	domestic	jj
populations	population	nn2
without	without	iw
altering	alter	vvg
the	the	at
animals	animal	nn2
'	'	ge
size	size	nn1
and	and	cc
form	form	vv0_nn1
?	?	y
"	"	y
Morey	morey	nn1_np1@
asks	ask	vvz
.	.	y
<p>	<p>	y
Wayne	wayne	np1
's	's	ge
research	research	nn1
is	be	vbz
"	"	y
an	a	at1
elegant	elegant	jj
study	study	nn1
,	,	y
"	"	y
geneticist	geneticist	nn1
Stephen	stephen	np1
O'Brien	o'brien	np1
says	say	vvz
,	,	y
but	but	ccb
it	it	pph1
presumes	presume	vvz
that	that	cst
the	the	at
mitochondrial	mitochondrial	jj
DNA	dna	nn1
clock	clock	nn1
runs	run	vvz_nn2
at	at	ii
a	a	at1
constant	constant	jj
rate	rate	nn1
through	through	ii
time	time	nnt1
.	.	y
"	"	y
That	that	dd1
might	might	vm
not	not	xx
be	be	vbi
correct	correct	jj
,	,	y
"	"	y
says	say	vvz
O'Brien	o'brien	np1
,	,	y
chief	chief	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
in	in	ii
Frederick	frederick	np1
,	,	y
Maryland	maryland	np1
.	.	y
O'Brien	o'brien	np1
,	,	y
who	who	pnqs
has	have	vhz
done	do	vdn
genetic	genetic	jj
studies	study	nn2
on	on	ii
wild	wild	jj
and	and	cc
domestic	domestic	jj
cats	cat	nn2
,	,	y
says	say	vvz
that	that	cst_dd1
calculating	calculate	vvg_jj@
precise	precise	jj
dates	date	nn2
is	be	vbz
difficult	difficult	jj
,	,	y
particularly	particularly	rr
if	if	cs
altered	altered	jj
sex	sex	nn1
ratios	ratio	nn2
or	or	cc
population	population	nn1
bottlenecks	bottleneck	nn2
affect	affect	vv0
a	a	at1
species	species	nn
'	'	ge
evolution	evolution	nn1
.	.	y
<p>	<p>	y
Wayne	wayne	np1
agrees	agree	vvz
that	that	cst_dd1
mitochondrial	mitochondrial	jj
DNA	dna	nn1
,	,	y
which	which	ddq
evolves	evolve	vvz
rapidly	rapidly	rr
and	and	cc
at	at	ii
uneven	uneven	jj
rates	rate	nn2
of	of	io
change	change	nn1
,	,	y
gives	give	vvz
only	only	rr
a	a	at1
rough	rough	jj
estimate	estimate	nn1
of	of	io
the	the	at
evolutionary	evolutionary	jj
relationship	relationship	nn1
between	between	ii
species	species	nn
.	.	y
But	but	ccb
,	,	y
because	because	cs
mitochondrial	mitochondrial	jj
DNA	dna	nn1
does	do	vdz
mutate	mutate	vvi
rapidly	rapidly	rr
,	,	y
he	he	pphs1
believes	believe	vvz
that	that	cst
it	it	pph1
is	be	vbz
the	the	at
best	best	jjt
currently	currently	rr
available	available	jj
method	method	nn1
for	for	if
gauging	gauge	vvg
genetic	genetic	jj
change	change	nn1
.	.	y
He	he	pphs1
admits	admit	vvz
that	that	cst
his	his	appge
study	study	nn1
may	may	vm
inflate	inflate	vvi
the	the	at
date	date	nn1
of	of	io
origin	origin	nn1
for	for	if
the	the	at
domestic	domestic	jj
dog	dog	nn1
,	,	y
but	but	ccb
he	he	pphs1
contends	contend	vvz
that	that	cst
his	his	appge
evidence	evidence	nn1
is	be	vbz
nevertheless	nevertheless	rr
correct	correct	jj_vv0@
in	in	ii
indicating	indicate	vvg
that	that	cst
the	the	at
dog	dog	nn1
did	do	vdd
arise	arise	vvi
long	long	rr_jj
before	before	ii_cs
the	the	at
date	date	nn1
ascribed	ascribe	vvn
to	to	ii
it	it	pph1
by	by	ii
archeological	archeological	jj
evidence	evidence	nn1
.	.	y
Wayne	wayne	np1
plans	plan	vvz_nn2
to	to	to
test	test	vvi
micro-satellites	micro-satellites	nn2
,	,	y
a	a	at1
set	set	nn1
of	of	io
fast-evolving	fast-evolving	jj
nuclear	nuclear	jj
genes	gene	nn2
,	,	y
to	to	to
confirm	confirm	vvi
the	the	at
mitochondrial	mitochondrial	jj
DNA	dna	nn1
results	result	nn2
.	.	y
Wolves	wolf	nn2
become	become	vv0
dogs	dog	nn2
<p>	<p>	y
Regardless	regardless	rr
of	of	io
when	when	rrq
wolves	wolf	nn2
came	come	vvd
into	into	ii
the	the	at
human	human	jj_nn1
domain	domain	nn1
,	,	y
the	the	at
relationship	relationship	nn1
wrought	work	vvn_jj
fundamental	fundamental	jj
changes	change	nn2
on	on	ii
the	the	at
wolf	wolf	nn1
,	,	y
remolding	remold	vvg
the	the	at
wild	wild	jj
animal	animal	nn1
.	.	y
Most	most	rgt
notably	notably	rr
,	,	y
dog	dog	nn1
skulls	skull	nn2
,	,	y
teeth	tooth	nn2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
An	a	at1
adult	adult	nn1_jj@
dog	dog	nn1
with	with	iw
the	the	at
same	same	da
head	head	nn1_jj@
size	size	nn1
as	as	csa
an	a	at1
adult	adult	nn1_jj@
wolf	wolf	nn1
has	have	vhz
a	a	at1
20%	20%	nnu
smaller	small	jjr
brain	brain	nn1
,	,	y
says	say	vvz
Ray	ray	np1
Coppinger	coppinger	np1
,	,	y
a	a	at1
professor	professor	nn1
of	of	io
biology	biology	nn1
at	at	ii
Hampshire	hampshire	np1
College	college	nn1
in	in	ii
Amherst	amherst	np1_nn1
,	,	y
Massachusetts	massachusetts	np1
,	,	y
who	who	pnqs
has	have	vhz
spent	spend	vvn
years	year	nnt2
studying	study	vvg
dog	dog	nn1
evolution	evolution	nn1
and	and	cc
behavior	behavior	nn1
.	.	y
And	and	cc
an	a	at1
adult	adult	nn1_jj@
dog	dog	nn1
of	of	io
the	the	at
same	same	da
weight	weight	nn1
as	as	csa
an	a	at1
adult	adult	nn1_jj@
wolf	wolf	nn1
has	have	vhz
a	a	at1
20%	20%	nnu
smaller	small	jjr
head	head	nn1
.	.	y
Also	also	rr
,	,	y
some	some	dd
physical	physical	jj
traits	trait	nn2
that	that	cst
do	do	vd0
not	not	xx
appear	appear	vvi
in	in	ii_rp@
wolves	wolf	nn2
are	be	vbr
common	common	jj
in	in	ii
dogs	dog	nn2
,	,	y
including	including	ii_vvg@
a	a	at1
sickle-shaped	sickle-shaped	jj_nn1
tail	tail	nn1
,	,	y
floppy	floppy	jj
ears	ear	nn2
,	,	y
and	and	cc
piebald	piebald	jj
color	color	nn1
patterns	pattern	nn2
.	.	y
<p>	<p>	y
Dogs	dog	nn2
and	and	cc
wolves	wolf	nn2
differ	differ	vv0
in	in	ii_rp@
their	their	appge
behavior	behavior	nn1
as	as	rr21_rg
well	well	rr22_rr
.	.	y
For	for	rex21
example	example	rex22
,	,	y
female	female	jj_nn1
dogs	dog	nn2
usually	usually	rr
come	come	vv0_vvn@
into	into	ii
heat	heat	nn1
twice	twice	rr
yearly	yearly	rr_jj
,	,	y
but	but	ccb
wolves	wolf	nn2
only	only	rr
once	once	rr
.	.	y
Moreover	moreover	rr
,	,	y
many	many	da2
adult	adult	jj@_nn1
dogs	dog	nn2
beg	beg	vv0
for	for	if
food	food	nn1
,	,	y
a	a	at1
behavior	behavior	nn1
typical	typical	jj
of	of	io
wolf	wolf	nn1
puppies	puppy	nn2
but	but	ccb
not	not	xx
of	of	io
adults	adult	nn2
.	.	y
Dogs	dog	nn2
greet	greet	vv0
and	and	cc
lick	lick	vv0
their	their	appge
human	human	jj_nn1
masters	master	nn2_vvz%
the	the	at
way	way	nn1
wolf	wolf	nn1
pups	pup	nn2
do	do	vd0
their	their	appge
elders	elder	nn2
.	.	y
<p>	<p>	y
Some	some	dd
of	of	io
the	the	at
physical	physical	jj
traits	trait	nn2
characteristic	characteristic	nn1
of	of	io
certain	certain	jj
dog	dog	nn1
breeds	breed	nn2
,	,	y
such	such	ii21
as	as	ii22
floppy	floppy	jj
ears	ear	nn2
and	and	cc
rounded	rounded	jj
profiles	profile	nn2
,	,	y
do	do	vd0
appear	appear	vvi
in	in	ii_rp@
wolves	wolf	nn2
,	,	y
but	but	ccb
only	only	rr
as	as	csa
pups	pup	vvz_nn2
.	.	y
This	this	dd1
appearance	appearance	nn1
of	of	io
youthful	youthful	jj
wolf	wolf	nn1
traits	trait	nn2
in	in	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
immature	immature	jj
.	.	y
<p>	<p>	y
A	a	at1
hunter	hunter	nn1
trains	train	vvz
his	his	appge
laborador	laborador	nn1
retriever	retriever	nn1
by	by	ii
throwing	throw	vvg
decoys	decoy	nn2
that	that	cst
the	the	at
dog	dog	nn1
is	be	vbz
ordered	order	vvn
to	to	to
return	return	vvi
.	.	y
By	by	ii
modifying	modify	vvg
through	through	ii_rp@
artificial	artificial	jj
selection	selection	nn1
the	the	at
innate	innate	jj
behavior	behavior	nn1
of	of	io
the	the	at
dog	dog	nn1
's	's	ge
wolf	wolf	nn1
ancestor	ancestor	nn1
,	,	y
such	such	ii21
as	as	ii22
the	the	at
urge	urge	nn1
to	to	to
chase	chase	vvi
prey	prey	nn1
,	,	y
humankind	humankind	nn1_vv0
has	have	vhz
produced	produce	vvn
a	a	at1
domestic	domestic	jj
animal	animal	nn1
of	of	io
many	many	da2
abilities	ability	nn2
.	.	y
<p>	<p>	y
Morey	morey	nn1_np1@
suggests	suggest	vvz
that	that	dd1_cst
retention	retention	nn1
of	of	io
juvenile	juvenile	jj
morphological	morphological	jj
and	and	cc
behavioral	behavioral	jj_nn1
traits	trait	nn2
by	by	ii
adult	adult	nn1_jj@
dogs	dog	nn2
was	be	vbdz
due	due	ii21
to	to	ii22
natural	natural	jj
,	,	y
rather	rather	ii21_cs21@
than	than	ii22_cs22@
artificial	artificial	jj
,	,	y
selection	selection	nn1
.	.	y
Presumably	presumably	rr
,	,	y
dog	dog	nn1
domestication	domestication	nn1
began	begin	vvd
when	when	rrq_cs
humans	human	nn2
captured	capture	vvd_vvn
wolf	wolf	nn1
pups	pup	nn2_vvz
and	and	cc
raised	raise	vvd_vvn
them	them	ppho2
as	as	csa_ii@
pets	pet	nn2
.	.	y
In	in	ii
the	the	at
wild	wild	jj
,	,	y
mature	mature	jj_vv0
wolves	wolf	nn2
leave	leave	vv0
the	the	at
natal	natal	jj
pack	pack	nn1
to	to	to
seek	seek	vvi
mates	mate	nn2
and	and	cc
start	start	vvi
their	their	appge
own	own	da
packs	pack	nn2
,	,	y
or	or	cc
they	they	pphs2
challenge	challenge	vv0
the	the	at
dominant	dominant	jj
animals	animal	nn2
in	in	ii
their	their	appge
packs	pack	nn2
and	and	cc
take	take	vv0
over	over	rp
.	.	y
Animals	animal	nn2
that	that	cst_dd1
did	do	vdd
this	this	dd1
to	to	ii
human	human	jj_nn1
masters	master	nn2
would	would	vm
likely	likely	rr@
be	be	vbi
killed	kill	vvn
,	,	y
giving	give	vvg
them	them	ppho2
little	little	jj
opportunity	opportunity	nn1
to	to	to
contribute	contribute	vvi
to	to	ii
the	the	at
gene	gene	nn1
pool	pool	nn1
of	of	io
the	the	at
domestic	domestic	jj
dog	dog	nn1
.	.	y
<p>	<p>	y
The	the	at
wolves	wolf	nn2
that	that	cst
survived	survive	vvd
in	in	ii
the	the	at
human	human	jj_nn1
environment	environment	nn1
and	and	cc
gave	give	vvd
rise	rise	nn1
to	to	ii
dogs	dog	nn2
probably	probably	rr
were	be	vbdr
individuals	individual	nn2
that	that	cst_dd1
